evaluation_mode,train_size,validation_unbalance_rate,use_scale_free_distribution,validation_sample_only_edges_with_heterogeneous_node_types,markedness,diagnostic_odds_ratio,informedness,false_discovery_rate,specificity,positive_likelyhood_ratio,fowlkes_mallows_index,fall_out,miss_rate,balanced_accuracy,prevalence_threshold,precision,negative_predictive_value,negative_likelyhood_ratio,threat_score,matthews_correlation_coefficient,accuracy,prevalence,false_omission_rate,f1_score,recall,auroc,auprc,time_required_for_training,time_required_for_evaluation,task_name,model_name,library_name,graph_name,nodes_number,edges_number,evaluation_schema,holdout_number,holdouts_kwargs,use_subgraph_as_support,number_of_threads,python_version,platform,number_of_holdouts,number_of_slurm_nodes,time_required_to_compute_constant_node_features,time_required_to_compute_constant_node_type_features,time_required_to_compute_constant_edge_features,time_required_for_setting_up_holdout,time_required_to_compute_node_features,time_required_to_compute_node_type_features,time_required_to_compute_edge_features,features_names,"('model_parameters', 'training_sample_only_edges_with_heterogeneous_node_types')","('model_parameters', 'edge_embedding_method')","('model_parameters', 'training_unbalance_rate')","('model_parameters', 'prediction_batch_size')","('model_parameters', 'use_edge_metrics')","('model_parameters', 'use_scale_free_distribution')","('model_parameters', 'random_state')","('model_parameters', 'n_estimators')","('model_parameters', 'criterion')","('model_parameters', 'max_depth')","('model_parameters', 'min_samples_split')","('model_parameters', 'min_samples_leaf')","('model_parameters', 'min_weight_fraction_leaf')","('model_parameters', 'max_features')","('model_parameters', 'max_leaf_nodes')","('model_parameters', 'min_impurity_decrease')","('model_parameters', 'bootstrap')","('model_parameters', 'oob_score')","('model_parameters', 'n_jobs')","('model_parameters', 'verbose')","('model_parameters', 'warm_start')","('model_parameters', 'ccp_alpha')","('model_parameters', 'max_samples')","('features_parameters', 'random_state')","('features_parameters', 'embedding_size')","('features_parameters', 'epochs')","('features_parameters', 'clipping_value')","('features_parameters', 'number_of_negative_samples')","('features_parameters', 'walk_length')","('features_parameters', 'iterations')","('features_parameters', 'window_size')","('features_parameters', 'return_weight')","('features_parameters', 'explore_weight')","('features_parameters', 'max_neighbours')","('features_parameters', 'learning_rate')","('features_parameters', 'learning_rate_decay')","('features_parameters', 'central_nodes_embedding_path')","('features_parameters', 'contextual_nodes_embedding_path')","('features_parameters', 'normalize_by_degree')","('features_parameters', 'stochastic_downsample_by_degree')","('features_parameters', 'normalize_learning_rate_by_degree')","('features_parameters', 'use_scale_free_distribution')","('features_parameters', 'dtype')"
test,0.7999976596964626,1.0,True,False,0.6580123433945144,57.610243583402465,0.5509302597706529,0.30371659648976534,0.5737625789843201,2.292543152259703,0.8248549197150432,0.42623742101567985,0.02283231921366724,0.7754651298853265,0.3977543358133964,0.6962834035102347,0.9617289398842797,0.03979401942539582,0.6851367566070824,0.6020954336968815,0.7754651298853265,0.5,0.03827106011572031,0.8131527057620682,0.9771676807863328,0.9463415661627231,0.9190604735598686,55.81937122344971,3.0816617012023926,Edge Prediction,Random Forest Classifier,scikit-learn,SusScrofa,15173,341836,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.1920928955078125e-06,85.8974916934967,85.65401768684387,3.337860107421875e-06,2.1457672119140625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.7999976596964626,1.0,True,False,0.6992017226634766,76.4259390904501,0.6228297277926484,0.2659407224995053,0.6461670103997542,2.7602364564601802,0.8467162031584714,0.3538329896002458,0.02333728260710577,0.8114148638963242,0.3757426643811302,0.7340592775004947,0.9651424451629818,0.036116487272644965,0.7214056127272236,0.6599118263818614,0.8114148638963242,0.5,0.034857554837018266,0.8381587783768177,0.9766627173928942,0.9678121024167202,0.9651400472601269,54.9004545211792,3.0936999320983887,Edge Prediction,Random Forest Classifier,scikit-learn,SusScrofa,15173,341836,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.1920928955078125e-06,86.46376419067383,86.21928906440735,5.0067901611328125e-06,5.0067901611328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.7999976596964626,1.0,True,False,0.6864782336371897,58.447534139150285,0.6129183243622749,0.269118878652973,0.6427860987596536,2.7158299893538613,0.8420518564217591,0.35721390124034635,0.029867774397378866,0.8064591621811374,0.3776467069471751,0.730881121347027,0.9555971122901626,0.046466117507850506,0.7147968531091713,0.6486563717964084,0.8064591621811373,0.5,0.04440288770983735,0.8336810880112622,0.9701322256026211,0.9481078413066573,0.9251182251551817,54.9004545211792,3.0936999320983887,Edge Prediction,Random Forest Classifier,scikit-learn,SusScrofa,15173,341836,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.1920928955078125e-06,86.46376419067383,86.21928906440735,5.0067901611328125e-06,5.0067901611328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7060618746314173,43.56919853239255,0.6776581855236761,0.2177764810418683,0.7385440881444448,3.591864076487425,0.8570864215207075,0.26145591185555517,0.06088590262076876,0.838829092761838,0.3453967310258008,0.7822235189581317,0.9238383556732856,0.08244044410908705,0.7444684261678468,0.6917142537422311,0.838829092761838,0.5,0.07616164432671434,0.853518945944186,0.9391140973792312,0.9360533539632776,0.930534841318685,18.195192098617554,1.383561134338379,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.399895429611206,31.25325632095337,2.86102294921875e-06,1.1920928955078125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.7046187846074332,43.958442098436656,0.6739061206292591,0.2212445334316877,0.7325648047895038,3.5198856870683493,0.8561978133683932,0.2674351952104962,0.058658684160244556,0.8369530603146296,0.3476887240082261,0.7787554665683123,0.925863318039121,0.08007303077725611,0.742713567839196,0.6890913666976963,0.8369530603146297,0.5,0.07413668196087901,0.8523644752018454,0.9413413158397554,0.9188234087636067,0.8571764381029922,18.195192098617554,1.383561134338379,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.399895429611206,31.25325632095337,2.86102294921875e-06,1.1920928955078125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.6968574611681608,41.76015550568936,0.6631213578320543,0.22823491027732468,0.721547304397669,3.3814506675815537,0.8524517486810215,0.278452695602331,0.05842594656561473,0.8315606789160271,0.35225257014651834,0.7717650897226753,0.9250923714454855,0.08097313399900698,0.7364950276793554,0.6797801599526341,0.8315606789160271,0.5,0.07490762855451447,0.8482546922850729,0.9415740534343853,0.9362769060782412,0.9309784408948109,17.871878623962402,1.2490239143371582,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.534821033477783,31.375812530517578,3.5762786865234375e-06,1.430511474609375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6997424215862718,42.52998939554609,0.6672186484937264,0.2255580006287331,0.7258136424431565,3.433449477351916,0.8538521974580396,0.2741863575568435,0.05859499394943002,0.8336093242468632,0.35051352535199853,0.7744419993712669,0.9253004222150049,0.0807300807300808,0.7388283514945516,0.6832870500927993,0.8336093242468633,0.5,0.07469957778499513,0.8498002127231437,0.94140500605057,0.9200930612105356,0.8620795683345716,17.871878623962402,1.2490239143371582,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.534821033477783,31.375812530517578,3.5762786865234375e-06,1.430511474609375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7268463929417255,49.75860137824939,0.7062302964684903,0.19778288034776215,0.768907429226507,4.056049331679757,0.8671426934150116,0.231092570773493,0.06267713275801678,0.8531151482342452,0.33178901170381736,0.8022171196522379,0.9246292732894875,0.08151453656920406,0.7613748060010347,0.7164641955982779,0.8531151482342452,0.5,0.07537072671051245,0.8645233296252648,0.9373228672419832,0.9388660471134016,0.9321318325286094,18.338940620422363,1.3602020740509033,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.693347454071045,31.546229600906372,2.86102294921875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.7231577019841255,47.58278442860288,0.7030443920769378,0.19872267256202403,0.7681357875294568,4.0321384425216324,0.8655178034278516,0.23186421247054323,0.06509139545251896,0.8515221960384689,0.3324447598641339,0.801277327437976,0.9218803745461495,0.08473943866340534,0.7589380347956467,0.713030130476395,0.8515221960384689,0.5,0.07811962545385057,0.8629502799782484,0.934908604547481,0.9209640586133129,0.8608276210908816,18.338940620422363,1.3602020740509033,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.693347454071045,31.546229600906372,2.86102294921875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7416168329275448,57.177887032326225,0.7227971849823267,0.18826138907582646,0.7817485590548674,4.311763633047603,0.8740054372957058,0.2182514409451326,0.05895137407254081,0.8613985924911634,0.3250469481248415,0.8117386109241735,0.9298782220033711,0.07540963573225247,0.7724584550438811,0.7321465421454489,0.8613985924911632,0.5,0.07012177799662885,0.8716237639823916,0.9410486259274592,0.943255712652577,0.9358606390546808,18.418888092041016,1.2493910789489746,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.61012554168701,31.460980653762817,2.86102294921875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.7328993277577176,50.54429612782663,0.7162919559263741,0.18871266849345403,0.7828800713330362,4.299061308301556,0.8702098810334351,0.21711992866696384,0.06658811540666199,0.858145977963187,0.3253706688053911,0.811287331506546,0.9216119962511715,0.08505532053368042,0.766902145473574,0.7245480611917336,0.858145977963187,0.5,0.0783880037488285,0.8680754024077831,0.933411884593338,0.924240269103452,0.8714374680110214,18.418888092041016,1.2493910789489746,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.61012554168701,31.460980653762817,2.86102294921875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7118384361686232,46.925967324804326,0.682283539789192,0.21660372866335553,0.739260580199344,3.6167256961406937,0.8595118791078655,0.26073941980065596,0.05697704041015195,0.841141769894596,0.3446173581591571,0.7833962713366445,0.9284421648319786,0.07707301313805735,0.7479919678714859,0.6969043320192027,0.8411417698945961,0.5,0.07155783516802143,0.8558299827685238,0.943022959589848,0.938917133934655,0.9322684124279838,18.056400775909424,1.2764077186584473,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.75863814353943,31.604488372802734,4.0531158447265625e-06,1.430511474609375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.7058446793801934,43.62896646535358,0.6770906311699891,0.21830948595654476,0.7376281765492644,3.580652991867945,0.8569532595637878,0.2623718234507356,0.06053754537927525,0.8385453155849946,0.3457502214552572,0.7816905140434552,0.924154165336738,0.08207054353926527,0.7442042329910951,0.6913181752778627,0.8385453155849946,0.5,0.07584583466326204,0.8533452894044141,0.9394624546207248,0.9209002619208707,0.8640562772031689,18.056400775909424,1.2764077186584473,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.75863814353943,31.604488372802734,4.0531158447265625e-06,1.430511474609375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.6958845914827441,41.533262927558695,0.6616644906537592,0.22921540135664342,0.7199550998312263,3.3627085879978393,0.8519712993075681,0.2800449001687737,0.05829060917746709,0.8308322453268796,0.3528869202610833,0.7707845986433566,0.9250999928393875,0.08096422845137387,0.7356846550448103,0.6785588580051323,0.8308322453268796,0.5,0.07490000716061254,0.8477169546974155,0.9417093908225329,0.9365311146463554,0.9312939212188492,17.898074626922607,1.2572226524353027,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.816205978393555,31.663235902786255,9.775161743164062e-06,2.1457672119140625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6913082745887182,39.02824355217177,0.6586523151391632,0.22947131608548932,0.7206547353671741,3.357843137254902,0.8501494225468291,0.27934526463282594,0.062002420228010946,0.8293261575695816,0.35305226112618576,0.7705286839145107,0.9207795906742076,0.0860362350861688,0.7331856424553194,0.6747827765531065,0.8293261575695815,0.5,0.07922040932579241,0.8460555228424937,0.937997579771989,0.9176583506841258,0.8598279135225498,17.898074626922607,1.2572226524353027,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.816205978393555,31.663235902786255,9.775161743164062e-06,2.1457672119140625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7217846970371429,50.08283447449556,0.6960401872432569,0.20726554391134022,0.7535904212973282,3.8247286120444555,0.8643566408595648,0.24640957870267177,0.057550234054071225,0.8480200936216284,0.33833032120972756,0.7927344560886598,0.9290502409484831,0.07636805408831603,0.7561316777803326,0.7087955669126681,0.8480200936216286,0.5,0.07094975905151685,0.861133236587415,0.9424497659459288,0.9385548590384635,0.9307596750887479,18.345459938049316,1.2455933094024658,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.60537815093994,31.457898378372192,4.5299530029296875e-06,2.384185791015625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.70938876017752,42.492061179308976,0.6867396981084006,0.20868343554967173,0.7540284058340233,3.791947177628172,0.8591099437362988,0.2459715941659767,0.06728870772562257,0.8433698490542003,0.3392944808371377,0.7913165644503283,0.9180721957271917,0.0892389559929048,0.7485815059040024,0.6979723655029638,0.8433698490542003,0.5,0.08192780427280834,0.8562157421618066,0.9327112922743774,0.9202005356524807,0.8614192803585247,18.345459938049316,1.2455933094024658,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.60537815093994,31.457898378372192,4.5299530029296875e-06,2.384185791015625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.6871803921342607,39.96352843297763,0.6474381428525937,0.23903863432165318,0.7034757825685444,3.1834241683894002,0.8475369530768,0.29652421743145563,0.05603763971595066,0.8237190714262969,0.35916762862448304,0.7609613656783468,0.9262190264559138,0.07965823572681485,0.7280715219914159,0.667013340862177,0.8237190714262969,0.5,0.0737809735440862,0.8426404957503055,0.9439623602840493,0.9349888775209696,0.9289276441587329,17.791119813919067,1.2795629501342773,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.612571716308594,31.467664003372192,3.5762786865234375e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6940503798213296,43.00158006015628,0.6544169161199922,0.2359019174420398,0.7077256225718107,3.23904990193942,0.8505086726039192,0.2922743774281893,0.0533087064518184,0.8272084580599961,0.3571765255561333,0.7640980825579602,0.9299522972633694,0.0753239740820735,0.7325776244455396,0.6739423634069784,0.8272084580599962,0.5,0.07004770273663068,0.8456505660806736,0.9466912935481816,0.918257086734632,0.85944149413122,17.791119813919067,1.2795629501342773,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.2874603271484375e-05,2.1457672119140625e-06,1.9073486328125e-06,31.612571716308594,31.467664003372192,3.5762786865234375e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,False,False,False,True,f32
